status_id;text
1377589665792933890;@MashaKristina @drochir_thonnuk @eraandsihk @Katyaagolden @LacosteSomalia @ImOutOfCookies @swcrisis @jimdtweet @Feaudamentals @earthtoimani @MartinJBern @25_cycle @RuleByLogic @PeterDClack @Tark4Real @Robert76907841 @BubbasRanch @RegimeChangeBC @NoelTurner194 @WilliamMarsWard @drolkrad_ehT @Kenneth72712993 @GoodCollie @jgorman2424 @caerbannog666 @JimFish56837379 @priscian @d_e_mol @ScienceJustWins @bobathon @KritzoVenter @ejwwest @NikolovScience @w44xc555 @AffitThro @GeraldKutney @DawnTJ90 @Kaya78229577 @RoyPentland @jch_of @WhompyWombat @sueytonius @Syzygy91977728 @MedBennett @GreyTonka @ThatguyMethod @erikfrijns @CafeLiminal Let’s piss them off 🙆🏾‍♂️
1377468277417463808;@eraandsihk @ImOutOfCookies @LacosteSomalia @jimdtweet @Feaudamentals @earthtoimani @MartinJBern @25_cycle @RuleByLogic @PeterDClack @Tark4Real @Robert76907841 @BubbasRanch @RegimeChangeBC @NoelTurner194 @WilliamMarsWard @drolkrad_ehT @Kenneth72712993 @GoodCollie @jgorman2424 @caerbannog666 @JimFish56837379 @priscian @d_e_mol @ScienceJustWins @bobathon @KritzoVenter @ejwwest @NikolovScience @w44xc555 @AffitThro @GeraldKutney @DawnTJ90 @Kaya78229577 @RoyPentland @jch_of @WhompyWombat @swcrisis @sueytonius @Syzygy91977728 @MedBennett @thinks_about_it @GreyTonka @ThatguyMethod @erikfrijns @CafeLiminal @damagedonegr @SturmLLiouville @91996340e81d45a @weather_talk If he actually had evidence showing that Kelvin is metric then it shouldn’t be hard to tweet it out given the kind of bullshit he tweets
1377591573366632458;@Feaudamentals @eraandsihk @MashaKristina @drochir_thonnuk @Katyaagolden @LacosteSomalia @ImOutOfCookies @swcrisis @jimdtweet @earthtoimani @MartinJBern @25_cycle @RuleByLogic @PeterDClack @Tark4Real @Robert76907841 @BubbasRanch @RegimeChangeBC @NoelTurner194 @WilliamMarsWard @drolkrad_ehT @Kenneth72712993 @GoodCollie @jgorman2424 @caerbannog666 @JimFish56837379 @priscian @d_e_mol @ScienceJustWins @bobathon @KritzoVenter @ejwwest @NikolovScience @w44xc555 @AffitThro @GeraldKutney @DawnTJ90 @Kaya78229577 @RoyPentland @jch_of @WhompyWombat @sueytonius @Syzygy91977728 @MedBennett @GreyTonka @ThatguyMethod @erikfrijns @CafeLiminal Like why would someone ever do that. Pointing at specks while having an actual forest in their eye
1377464456498806788;@MartinJBern @MashaKristina @jimdtweet @25_cycle @RuleByLogic @earthtoimani @PeterDClack @Tark4Real @Robert76907841 @BubbasRanch @RegimeChangeBC @NoelTurner194 @WilliamMarsWard @drolkrad_ehT @Kenneth72712993 @GoodCollie @jgorman2424 @caerbannog666 @JimFish56837379 @priscian @d_e_mol @ScienceJustWins @bobathon @KritzoVenter @ejwwest @NikolovScience @w44xc555 @AffitThro @GeraldKutney @DawnTJ90 @Kaya78229577 @RoyPentland @jch_of @WhompyWombat @swcrisis @sueytonius @Syzygy91977728 @MedBennett @thinks_about_it @GreyTonka @ThatguyMethod @erikfrijns @CafeLiminal @damagedonegr @SturmLLiouville @91996340e81d45a @weather_talk @NeasdenParade @AniaSokolovIII @AndryGiles I mean we still have all the dumb tweets from you https://t.co/8u4d2w80mc
1377446970755801092;"@jimdtweet @eraandsihk @earthtoimani @LacosteSomalia @ImOutOfCookies @Feaudamentals @MartinJBern @25_cycle @RuleByLogic @PeterDClack @Tark4Real @Robert76907841 @BubbasRanch @RegimeChangeBC @NoelTurner194 @WilliamMarsWard @drolkrad_ehT @Kenneth72712993 @GoodCollie @jgorman2424 @caerbannog666 @JimFish56837379 @priscian @d_e_mol @ScienceJustWins @bobathon @KritzoVenter @ejwwest @NikolovScience @w44xc555 @AffitThro @GeraldKutney @DawnTJ90 @Kaya78229577 @RoyPentland @jch_of @WhompyWombat @swcrisis @sueytonius @Syzygy91977728 @MedBennett @thinks_about_it @GreyTonka @ThatguyMethod @erikfrijns @CafeLiminal @damagedonegr @SturmLLiouville @91996340e81d45a @weather_talk You are obviously an American 

They are the only ones who don’t know the full scope of metric snd ISU"
1377474770544041985;@jimdtweet @ImOutOfCookies @MashaKristina @eraandsihk @LacosteSomalia @Feaudamentals @earthtoimani @MartinJBern @25_cycle @RuleByLogic @PeterDClack @Tark4Real @Robert76907841 @BubbasRanch @RegimeChangeBC @NoelTurner194 @WilliamMarsWard @drolkrad_ehT @Kenneth72712993 @GoodCollie @jgorman2424 @caerbannog666 @JimFish56837379 @priscian @d_e_mol @ScienceJustWins @bobathon @KritzoVenter @ejwwest @NikolovScience @w44xc555 @AffitThro @GeraldKutney @DawnTJ90 @Kaya78229577 @RoyPentland @jch_of @WhompyWombat @swcrisis @sueytonius @Syzygy91977728 @MedBennett @thinks_about_it @GreyTonka @ThatguyMethod @erikfrijns @CafeLiminal @damagedonegr @SturmLLiouville @91996340e81d45a You did and Imani is back 😇
1377525124086304768;@GailSimone Is narc the short form of narcissistic?
1377507169684312067;@GailSimone Sadly, the MTG sets Wizards currently sent to you fiesn't have those Godzilla sets. These sets were released a year ago.
1377590921051713543;I just had this in my lunch minutes ago... https://t.co/YkuLl22C8y https://t.co/C3AoZCocGV
1377485889312542722;@Edgyarmo I need to rewatch that before this new one
1377482514462310402;@GailSimone Finally a chance to do a Cyclops comic!
1377484152606457859;@getFANDOM @ParrotAnalytics The rest of the world: https://t.co/kOL8r7xOxo
1377493981341360128;I just realized that if #WB allowed the 4-hour #ZackSnydersJusticeLeague back in 2017, #InfinityWar and #AvengersEndgame would not have been as heightened popular since JL got the mark first.
1377590854634905603;@moregamespls Nice colours!
1377589784311398401;@GComixxx @Bobby_Network @BillGates He's an evil, evil man!
1377566891452067847;@mentalmal1 @jwickers @drochir_thonnuk @KampLkamp @MorseBart @RickLazzarini @Schrdin79008382 @DawnTJ90 @VoiceofReasonNY @Veritatis2021 @suffect @Convict025 @BJChippindale @Climatehope2 @GregTruman4 @KeillerDon @canncr @moonrakin @fergustp @modelerr @d_e_mol @freeman9547 @johnson_wrjohn1 @EDavidAn @steve_niemiec @FChecker76 @Robert76907841 @ClimateSkeptic4 @LochChesney @FeralFox3 @Youcantbeserio6 @morme1 @ZSRenn @RHMcK1 @Bos77 @MhehedZherting @EdBohman @JackFord54 @LesJohnsonHrvat @aDissentient @PorchProgram @BrexitMania @Robin_Hagues @rpini @HiFiWhiPhi @BrianTu85458331 @quieroserabuela @timoteo0167 @EcoSenseNow @OLDDYNAMITE On what basis do you decide to assess “both sides”? Because in my experience those that choose to prefer the minority of actual scientists on the “other side” do so because it aligns with their political ideology and economic self interest, not understanding of science. https://t.co/1DWOzaCKk4
1377571312772726784;"@mentalmal1 @jwickers @drochir_thonnuk @KampLkamp @MorseBart @RickLazzarini @Schrdin79008382 @DawnTJ90 @VoiceofReasonNY @Veritatis2021 @suffect @Convict025 @BJChippindale @Climatehope2 @GregTruman4 @KeillerDon @canncr @moonrakin @fergustp @modelerr @d_e_mol @freeman9547 @johnson_wrjohn1 @EDavidAn @steve_niemiec @FChecker76 @Robert76907841 @ClimateSkeptic4 @LochChesney @FeralFox3 @Youcantbeserio6 @morme1 @ZSRenn @RHMcK1 @Bos77 @MhehedZherting @EdBohman @JackFord54 @LesJohnsonHrvat @aDissentient @PorchProgram @BrexitMania @Robin_Hagues @rpini @HiFiWhiPhi @BrianTu85458331 @quieroserabuela @timoteo0167 @EcoSenseNow @OLDDYNAMITE Of those, they disagree on which particular natural causes are behind the current warming trend.

Done agree man’s actions are warming the planet but it’s not serious. Some even claim it’s beneficial. Yet others agree it’s down to us but don’t think we should do anything about it"
1377539731714621440;@RegimeChangeBC @swcrisis @caerbannog666 @CalgaryPatty @jimdtweet @BubbasRanch @Schrdin79008382 @RoyPentland @PeterDClack @priscian @drolkrad_ehT @Kenneth72712993 @GoodCollie @jgorman2424 @JimFish56837379 @NoelTurner194 @d_e_mol @ScienceJustWins @bobathon @KritzoVenter @NikolovScience @w44xc555 @AffitThro @GeraldKutney @DawnTJ90 @Kaya78229577 @WilliamMarsWard @Robert76907841 @jch_of @WhompyWombat @RuleByLogic @sueytonius @Syzygy91977728 @25_cycle @MedBennett @thinks_about_it @GreyTonka @ThatguyMethod @MartinJBern @erikfrijns @CafeLiminal @damagedonegr @SturmLLiouville @91996340e81d45a @weather_talk @NeasdenParade @AniaSokolovIII @AndryGiles @Anna98831 Carbon and nitrogen in the atmosphere are bombarded by cosmic rays which converts some of them to C14. Given its half life of 5700 years, there’s none in fossil fuels sequestered 200 million years ago, but measurable quantities in the atmosphere now and historic artefacts.
1377567954959806464;@mentalmal1 @jwickers @drochir_thonnuk @KampLkamp @MorseBart @RickLazzarini @Schrdin79008382 @DawnTJ90 @VoiceofReasonNY @Veritatis2021 @suffect @Convict025 @BJChippindale @Climatehope2 @GregTruman4 @KeillerDon @canncr @moonrakin @fergustp @modelerr @d_e_mol @freeman9547 @johnson_wrjohn1 @EDavidAn @steve_niemiec @FChecker76 @Robert76907841 @ClimateSkeptic4 @LochChesney @FeralFox3 @Youcantbeserio6 @morme1 @ZSRenn @RHMcK1 @Bos77 @MhehedZherting @EdBohman @JackFord54 @LesJohnsonHrvat @aDissentient @PorchProgram @BrexitMania @Robin_Hagues @rpini @HiFiWhiPhi @BrianTu85458331 @quieroserabuela @timoteo0167 @EcoSenseNow @OLDDYNAMITE And maybe you can give us your insights into the particle physics standard model and general relativity? Or do you only express contrarian opinions on science that conflicts with your political ideology and economic self interest? Funny coincidence, that, don’t you think? https://t.co/s1RdHaIC1W
1377538494176837637;@RuleByLogic @swcrisis @RegimeChangeBC @caerbannog666 @CalgaryPatty @jimdtweet @BubbasRanch @Schrdin79008382 @RoyPentland @PeterDClack @priscian @drolkrad_ehT @Kenneth72712993 @GoodCollie @jgorman2424 @JimFish56837379 @NoelTurner194 @d_e_mol @ScienceJustWins @bobathon @KritzoVenter @NikolovScience @w44xc555 @AffitThro @GeraldKutney @DawnTJ90 @Kaya78229577 @WilliamMarsWard @Robert76907841 @jch_of @WhompyWombat @sueytonius @Syzygy91977728 @25_cycle @MedBennett @thinks_about_it @GreyTonka @ThatguyMethod @MartinJBern @erikfrijns @CafeLiminal @damagedonegr @SturmLLiouville @91996340e81d45a @weather_talk @NeasdenParade @AniaSokolovIII @AndryGiles @Anna98831 Ah, Jack has now blocked me. Wonder why. I thought he wanted to engage on the science.
1377589439711621123;@dennywhite11 @johnmaher0 @KampLkamp @Schrdin79008382 @mentalmal1 @DawnTJ90 @VoiceofReasonNY @Veritatis2021 @suffect @Convict025 @BJChippindale @jwickers @drochir_thonnuk @Climatehope2 @GregTruman4 @KeillerDon @canncr @moonrakin @fergustp @modelerr @MorseBart @d_e_mol @freeman9547 @johnson_wrjohn1 @EDavidAn @steve_niemiec @FChecker76 @Robert76907841 @ClimateSkeptic4 @LochChesney @FeralFox3 @Youcantbeserio6 @morme1 @ZSRenn @RHMcK1 @Bos77 @MhehedZherting @EdBohman @JackFord54 @LesJohnsonHrvat @aDissentient @PorchProgram @BrexitMania @Robin_Hagues @rpini @HiFiWhiPhi @BrianTu85458331 @quieroserabuela @timoteo0167 @EcoSenseNow What else is likely to happen if we increase the amount of a proven heat retaining agent by 50% in 200 years? Maybe heat gets retained? https://t.co/8Mf9yNYBxv
1377540159470764032;@RegimeChangeBC @swcrisis @caerbannog666 @CalgaryPatty @jimdtweet @BubbasRanch @Schrdin79008382 @RoyPentland @PeterDClack @priscian @drolkrad_ehT @Kenneth72712993 @GoodCollie @jgorman2424 @JimFish56837379 @NoelTurner194 @d_e_mol @ScienceJustWins @bobathon @KritzoVenter @NikolovScience @w44xc555 @AffitThro @GeraldKutney @DawnTJ90 @Kaya78229577 @WilliamMarsWard @Robert76907841 @jch_of @WhompyWombat @RuleByLogic @sueytonius @Syzygy91977728 @25_cycle @MedBennett @thinks_about_it @GreyTonka @ThatguyMethod @MartinJBern @erikfrijns @CafeLiminal @damagedonegr @SturmLLiouville @91996340e81d45a @weather_talk @NeasdenParade @AniaSokolovIII @AndryGiles @Anna98831 The reduction in concentration of C14 in the atmosphere as fossil fuels are burnt is strong evidence the increase in CO2 is a result of burning fossil fuels. This really isn’t rocket science.
1377496575228928003;@Schrdin79008382 @KampLkamp @Robert76907841 @JimFish56837379 @johnmaher0 @mentalmal1 @DawnTJ90 @VoiceofReasonNY @Veritatis2021 @suffect @Convict025 @BJChippindale @jwickers @drochir_thonnuk @Climatehope2 @GregTruman4 @KeillerDon @canncr @moonrakin @fergustp @modelerr @MorseBart @d_e_mol @freeman9547 @johnson_wrjohn1 @EDavidAn @steve_niemiec @FChecker76 @ClimateSkeptic4 @LochChesney @FeralFox3 @Youcantbeserio6 @morme1 @ZSRenn @RHMcK1 @Bos77 @MhehedZherting @EdBohman @JackFord54 @LesJohnsonHrvat @aDissentient @PorchProgram @BrexitMania @Robin_Hagues @rpini @HiFiWhiPhi @BrianTu85458331 @quieroserabuela @timoteo0167 @EcoSenseNow So, can you explain why every climate scientist, every national science academy, every climate research centre IN THE WORLD, don’t realise this?
1377570635203895296;@mentalmal1 @jwickers @drochir_thonnuk @KampLkamp @MorseBart @RickLazzarini @Schrdin79008382 @DawnTJ90 @VoiceofReasonNY @Veritatis2021 @suffect @Convict025 @BJChippindale @Climatehope2 @GregTruman4 @KeillerDon @canncr @moonrakin @fergustp @modelerr @d_e_mol @freeman9547 @johnson_wrjohn1 @EDavidAn @steve_niemiec @FChecker76 @Robert76907841 @ClimateSkeptic4 @LochChesney @FeralFox3 @Youcantbeserio6 @morme1 @ZSRenn @RHMcK1 @Bos77 @MhehedZherting @EdBohman @JackFord54 @LesJohnsonHrvat @aDissentient @PorchProgram @BrexitMania @Robin_Hagues @rpini @HiFiWhiPhi @BrianTu85458331 @quieroserabuela @timoteo0167 @EcoSenseNow @OLDDYNAMITE And what do you mean by the “other side”? Because there are lots of different and incompatible ‘sides” that dispute the overwhelming majority of climate scientists. Some argue nothing’s happening. Others agree there is warming but argue it’s entirely natural.
1377571387586543616;@mentalmal1 @jwickers @drochir_thonnuk @KampLkamp @MorseBart @RickLazzarini @Schrdin79008382 @DawnTJ90 @VoiceofReasonNY @Veritatis2021 @suffect @Convict025 @BJChippindale @Climatehope2 @GregTruman4 @KeillerDon @canncr @moonrakin @fergustp @modelerr @d_e_mol @freeman9547 @johnson_wrjohn1 @EDavidAn @steve_niemiec @FChecker76 @Robert76907841 @ClimateSkeptic4 @LochChesney @FeralFox3 @Youcantbeserio6 @morme1 @ZSRenn @RHMcK1 @Bos77 @MhehedZherting @EdBohman @JackFord54 @LesJohnsonHrvat @aDissentient @PorchProgram @BrexitMania @Robin_Hagues @rpini @HiFiWhiPhi @BrianTu85458331 @quieroserabuela @timoteo0167 @EcoSenseNow @OLDDYNAMITE Which of those “sides” do you agree with and why?
1377567658254737408;@mentalmal1 @jwickers @drochir_thonnuk @KampLkamp @MorseBart @RickLazzarini @Schrdin79008382 @DawnTJ90 @VoiceofReasonNY @Veritatis2021 @suffect @Convict025 @BJChippindale @Climatehope2 @GregTruman4 @KeillerDon @canncr @moonrakin @fergustp @modelerr @d_e_mol @freeman9547 @johnson_wrjohn1 @EDavidAn @steve_niemiec @FChecker76 @Robert76907841 @ClimateSkeptic4 @LochChesney @FeralFox3 @Youcantbeserio6 @morme1 @ZSRenn @RHMcK1 @Bos77 @MhehedZherting @EdBohman @JackFord54 @LesJohnsonHrvat @aDissentient @PorchProgram @BrexitMania @Robin_Hagues @rpini @HiFiWhiPhi @BrianTu85458331 @quieroserabuela @timoteo0167 @EcoSenseNow @OLDDYNAMITE And what scientific training you have to decide which you think is right? Were you once, for example, able to take undergraduate physics papers on Thermodynamics and statistical mechanics? https://t.co/poUP2wV2YM
1377579961205338113;@dennywhite11 @johnmaher0 @KampLkamp @Schrdin79008382 @mentalmal1 @DawnTJ90 @VoiceofReasonNY @Veritatis2021 @suffect @Convict025 @BJChippindale @jwickers @drochir_thonnuk @Climatehope2 @GregTruman4 @KeillerDon @canncr @moonrakin @fergustp @modelerr @MorseBart @d_e_mol @freeman9547 @johnson_wrjohn1 @EDavidAn @steve_niemiec @FChecker76 @Robert76907841 @ClimateSkeptic4 @LochChesney @FeralFox3 @Youcantbeserio6 @morme1 @ZSRenn @RHMcK1 @Bos77 @MhehedZherting @EdBohman @JackFord54 @LesJohnsonHrvat @aDissentient @PorchProgram @BrexitMania @Robin_Hagues @rpini @HiFiWhiPhi @BrianTu85458331 @quieroserabuela @timoteo0167 @EcoSenseNow The laws of physics determine everything that goes on in the universe. Basic thermodynamics working here.
1377588845898833921;Thread by @Bobby_Network on Thread Reader App – Thread Reader App https://t.co/qdOLRG5vbq
1377588343182032900;@ejwwest @johnmaher0 @KampLkamp @Schrdin79008382 @mentalmal1 @DawnTJ90 @VoiceofReasonNY @Veritatis2021 @suffect @Convict025 @BJChippindale @jwickers @drochir_thonnuk @Climatehope2 @GregTruman4 @KeillerDon @canncr @moonrakin @fergustp @modelerr @MorseBart @d_e_mol @freeman9547 @johnson_wrjohn1 @EDavidAn @steve_niemiec @FChecker76 @Robert76907841 @ClimateSkeptic4 @LochChesney @FeralFox3 @Youcantbeserio6 @morme1 @ZSRenn @RHMcK1 @Bos77 @MhehedZherting @EdBohman @JackFord54 @LesJohnsonHrvat @aDissentient @PorchProgram @BrexitMania @Robin_Hagues @rpini @HiFiWhiPhi @BrianTu85458331 @quieroserabuela @timoteo0167 @EcoSenseNow I certainly don't object to modelling, but would not rely on the majority of climate models that have been so inaccurate.
1377576699324416002;@ejwwest @johnmaher0 @KampLkamp @Schrdin79008382 @mentalmal1 @DawnTJ90 @VoiceofReasonNY @Veritatis2021 @suffect @Convict025 @BJChippindale @jwickers @drochir_thonnuk @Climatehope2 @KeillerDon @canncr @moonrakin @fergustp @modelerr @MorseBart @d_e_mol @freeman9547 @johnson_wrjohn1 @EDavidAn @steve_niemiec @FChecker76 @Robert76907841 @ClimateSkeptic4 @LochChesney @FeralFox3 @Youcantbeserio6 @morme1 @ZSRenn @RHMcK1 @Bos77 @MhehedZherting @EdBohman @JackFord54 @LesJohnsonHrvat @aDissentient @PorchProgram @BrexitMania @Robin_Hagues @rpini @HiFiWhiPhi @BrianTu85458331 @quieroserabuela @timoteo0167 @EcoSenseNow @OLDDYNAMITE What experiments?
1377577295620272136;@EricWil06256732 @ejwwest @johnmaher0 @KampLkamp @Schrdin79008382 @mentalmal1 @DawnTJ90 @VoiceofReasonNY @Veritatis2021 @suffect @Convict025 @BJChippindale @jwickers @drochir_thonnuk @Climatehope2 @KeillerDon @canncr @moonrakin @fergustp @modelerr @MorseBart @d_e_mol @freeman9547 @johnson_wrjohn1 @EDavidAn @steve_niemiec @FChecker76 @Robert76907841 @ClimateSkeptic4 @LochChesney @FeralFox3 @Youcantbeserio6 @morme1 @ZSRenn @RHMcK1 @Bos77 @MhehedZherting @EdBohman @JackFord54 @LesJohnsonHrvat @aDissentient @PorchProgram @BrexitMania @Robin_Hagues @rpini @HiFiWhiPhi @BrianTu85458331 @quieroserabuela @timoteo0167 @EcoSenseNow All this expenditure won't affect the climate by any demonstrable metric  one way or the other, I can guarantee it.
1377586958826934272;@Veritatis2021 @ejwwest @johnmaher0 @KampLkamp @Schrdin79008382 @mentalmal1 @DawnTJ90 @VoiceofReasonNY @suffect @Convict025 @BJChippindale @jwickers @drochir_thonnuk @Climatehope2 @KeillerDon @canncr @moonrakin @fergustp @modelerr @MorseBart @d_e_mol @freeman9547 @johnson_wrjohn1 @EDavidAn @steve_niemiec @FChecker76 @Robert76907841 @ClimateSkeptic4 @LochChesney @FeralFox3 @Youcantbeserio6 @morme1 @ZSRenn @RHMcK1 @Bos77 @MhehedZherting @EdBohman @JackFord54 @LesJohnsonHrvat @aDissentient @PorchProgram @BrexitMania @Robin_Hagues @rpini @HiFiWhiPhi @BrianTu85458331 @quieroserabuela @timoteo0167 @EcoSenseNow @OLDDYNAMITE These people can link to studies and graphs all day but cannot display any degree of critical thinking. It's weird.
1377576529190866945;@ejwwest @johnmaher0 @KampLkamp @Schrdin79008382 @mentalmal1 @DawnTJ90 @VoiceofReasonNY @Veritatis2021 @suffect @Convict025 @BJChippindale @jwickers @drochir_thonnuk @Climatehope2 @KeillerDon @canncr @moonrakin @fergustp @modelerr @MorseBart @d_e_mol @freeman9547 @johnson_wrjohn1 @EDavidAn @steve_niemiec @FChecker76 @Robert76907841 @ClimateSkeptic4 @LochChesney @FeralFox3 @Youcantbeserio6 @morme1 @ZSRenn @RHMcK1 @Bos77 @MhehedZherting @EdBohman @JackFord54 @LesJohnsonHrvat @aDissentient @PorchProgram @BrexitMania @Robin_Hagues @rpini @HiFiWhiPhi @BrianTu85458331 @quieroserabuela @timoteo0167 @EcoSenseNow @OLDDYNAMITE Exactly, experiments are required to show a causal relationship between increasing CO2 emissions and warming. Got any?
1377586798671577090;@Bobby_Network your thread has been quite interesting.
1377586657193566211;@NoelTurner194 @stevenroy27 @blondiesa @Douglas4Moray Snp can't be trusted with defense https://t.co/GxiDyJmPC0
1377568857108406274;@NoelTurner194 @stevenroy27 @blondiesa @Douglas4Moray Snp can't be trusted on defence
1377584629331460097;@Cyndiburnett @patricklee6669 I under it to mean the next upcoming Saturday.
1377585562757033985;@patricklee6669 @Cyndiburnett I'll cop to the mistake this time.
1377559550879002625;"@ArisKatzourakis @katybeeee An acquaintance was wearing a NHS plastic boot, so I asked my chum when did he he break his leg?
‘Long Covid, 8 weeks in ICU’

https://t.co/5e0BdBYHn6 https://t.co/boPtASLcoO"
1377560766044372995;"@PhillipsBarrie He grammar school failed on

English- gerrymandering meaning 
statistics- 35% labour voted leave
And 
Preparing a speech before presentation- leadership hustings"
1377550937410113536;@robjeffecology @carregydefaid They are too busy shoving money into Kiers pouch?
1377570775708864512;"@TVpsychologist @kittymost @NHSuk VP won’t make a big difference unfortunately (a historic +PCR test is equivalent)
You can get the flu every year even with flu jab
This is the only second year I’ve not had the flu cause I’ve been masked and isolating.l
Flu still puts me in bed two days with an astro temperature"
1377583503106277377;@swcrisis @HiFiWhiPhi @Schrdin79008382 @TWTThisIsNow @25_cycle @CalgaryPatty @caerbannog666 @jimdtweet @BubbasRanch @RoyPentland @PeterDClack @ejwwest @priscian @drolkrad_ehT @Kenneth72712993 @GoodCollie @jgorman2424 @RegimeChangeBC @JimFish56837379 @d_e_mol @ScienceJustWins @bobathon @KritzoVenter @NikolovScience @w44xc555 @AffitThro @GeraldKutney @DawnTJ90 @Kaya78229577 @WilliamMarsWard @Robert76907841 @jch_of @WhompyWombat @RuleByLogic @sueytonius @Syzygy91977728 @MedBennett @thinks_about_it @GreyTonka @ThatguyMethod @MartinJBern @erikfrijns @CafeLiminal @damagedonegr @SturmLLiouville @91996340e81d45a @weather_talk @NeasdenParade @AniaSokolovIII @AndryGiles You have a cite?
1377567627296583681;"@gutenberg_org @Mysteryves @SmithsonianMag She opened Pandora’s box... Lise is the more correct spelling.

She blamed (ok attributed) her posture to Otto’s chemists who had been able to identify a few of the fission atoms!

She managed to escape the holocaust to France and then Sweden! https://t.co/zFJGYF792p"
1377554618285223936;@Femi_Sorry @RaeSnape He means girl friends Fermi... https://t.co/IJREe6w9hQ
1377551391204458498;@jacqui703 Sorry!
1377557394532761603;@MarieAnnUK @EUtopean Never mix it with some one who has been to judo classes!
1377548654282739721;@jjsmclaughlin Did not work for the Titanic? https://t.co/7vQwAOuvw4
1377573308900720641;"@Duncan16Alan @stevenroy27 @blondiesa @Douglas4Moray Trident is not an ABM system.
The Russians have

- HV reentry systems 
- ABM systems
- Blast and fall out shelters
- civilian training exercises

The USA only has an outdated ABM.

Do you need a picture? https://t.co/oSPex7zBHP"
1377558061347438592;@harrison_georgi Whippets?
1377555174873559041;@ChrisDo30828241 @Hamish1160 Not noticed that?
1377562994394206208;@LouiseRawAuthor @JulieMorrigan But that is better than some expected? https://t.co/MmEzqtb6dl
1377558224916918273;@PeterStefanovi2 @juliepeel33 No speaker in the house any more?
1377556891367260161;"@DawnHFoster @AmandaRichardTS While walking past ELondon mosque I was stopped by two people who attempted to drag me into mosque for free CPR lessons.
‘But I’m CPR trained I’ve kissed the dummy already.’
They were very persistent!"
1377552225493475328;@paysupplystaff You mean ... https://t.co/44kIRT9wgh
1377557921035341824;"@harrison_georgi @pinccushion Labour Party are funded by their members and the large unions...
Joining a different union is easy?"
1377549837814657030;"@AnnJohn30914404 https://t.co/9jd0XZWs2j
But where is Luke."
1377548246764113920;"@unionlib Hanging from minor chord in loo?
I did not know panic buying had struck again?"
1377545663379075072;"@Tark4Real @jimdtweet @25_cycle @BubbasRanch @RegimeChangeBC @earthtoimani @PeterDClack @WilliamMarsWard @drolkrad_ehT @Kenneth72712993 @GoodCollie @jgorman2424 @caerbannog666 @JimFish56837379 @priscian @d_e_mol @ScienceJustWins @bobathon @KritzoVenter @ejwwest @NikolovScience @w44xc555 @AffitThro @GeraldKutney @DawnTJ90 @Kaya78229577 @RoyPentland @Robert76907841 @jch_of @WhompyWombat @RuleByLogic @swcrisis @sueytonius @Syzygy91977728 @MedBennett @thinks_about_it @GreyTonka @ThatguyMethod @MartinJBern @erikfrijns @CafeLiminal @damagedonegr @SturmLLiouville @91996340e81d45a @weather_talk @NeasdenParade @AniaSokolovIII @AndryGiles @Anna98831 @HMS_Indomitable The natural cycle would have been reducing the CO2, from 8k years ago that is one of the paleo problems!

The question I answered was how long will it take to melt the ice to a steady state at 410PPM.

That was an academic answer cause the oceans will out gas CO2 as they warm..."
1377583354531446785;"@_i0n @PhillipsBarrie New labour deny:-

- their turn out is poor
- the last time they got +10m votes was 20 years ago
- Tony only got 9.5m votes last time
- kissing people in Gethsemane has prejudice https://t.co/M8G1NVpy6d"
1377546161955995649;@RuleByLogic @swcrisis @RegimeChangeBC @caerbannog666 @CalgaryPatty @jimdtweet @BubbasRanch @Schrdin79008382 @RoyPentland @PeterDClack @ejwwest @priscian @drolkrad_ehT @Kenneth72712993 @GoodCollie @jgorman2424 @JimFish56837379 @d_e_mol @ScienceJustWins @bobathon @KritzoVenter @NikolovScience @w44xc555 @AffitThro @GeraldKutney @DawnTJ90 @Kaya78229577 @WilliamMarsWard @Robert76907841 @jch_of @WhompyWombat @sueytonius @Syzygy91977728 @25_cycle @MedBennett @thinks_about_it @GreyTonka @ThatguyMethod @MartinJBern @erikfrijns @CafeLiminal @damagedonegr @SturmLLiouville @91996340e81d45a @weather_talk @NeasdenParade @AniaSokolovIII @AndryGiles @Anna98831 A one person family called everyone?
1377561197772423169;@stevenroy27 @blondiesa @Douglas4Moray Trident?
1377583694244888576;"@Bobby_Network @BillGates How long is his fookin arms
Ape gates"
1377583278555860993;@patricklee6669 @AtyHans @HillBeverlyhill Bull shit and Fuck You antisemitism is a term coined by a German philosopher to refer to hate of Jews. Israel is the only Jewish majority country in the world and home to 1/2 the world’s Jewish population. In addition there r 2.5 million Israeli Arabs who enjoy 100% civil rights
1377583655736983553;@patricklee6669 @AtyHans @HillBeverlyhill What’s wrong with you ..... does it annoy you that Jews aren’t so easy to kill these days? I’m guessing you are of Irish or Scottish descent .... just a guess it’s usually an Irish guy
1377582047884087301;@AtyHans @HillBeverlyhill @patricklee6669 Thank you ..... her comment is basically antisemetic ..... I’m very disappointed
