status_id;text
1387864859744813059;@ThomasP97444890 @clepacolypse @AaronParseghian Because this is a public health crisis, what a few people do effects the rest of us. There are people who, for legit medical reasons, cannot get one of these vaccines. Are they supposed to stay at home, never go to work, because a few people won't get a shot or wear a mask?
1387864858880745474;I have a friend who was getting renos done with a store-supplied contractor. It became obvious the guy was an anti- everything nut. Eventually he refused to wear a mask indoors, then quit when pressed. Job is 60% done and now he needs a new contractor. WTF?
1387864856435515392;Did the restraint bed restrain him, did the pepper spray pepper spray him, and did the spit mask just jump on his face? https://t.co/iSHPUIsUWo
1387864854279516160;"IMPORTANT!!!!!‼️
Arlanza boxing fighters!!!! We are back monday
Youth class: 4pm 
monthly pay15$
_________________________________
Adult class :6pm
Monthly pay:30$
MUST bring a face mask towel water and your jump rope! 
We are back ! Let’s get it team!🥊❣️ https://t.co/AmM3a39cOA"
1387864853231063042;@davelevinthal @Mike_Pence No. You’re political career is over. Your legacy is 575,000 COVID deaths. You lied to us and minimized the virus.
1387864853101023233;Romania is struggling more than anywhere else in the European Union’s east to convince people they should get vaccinated against Covid-19 https://t.co/aTiUFq0XZH
1387864851574263809;@CAPublicHealth But you still need to wear a mask or two. 🤣
1387864845509332993;"Virginia loosens the mask mandate for the fully vaccinated &amp; accelerates the plan to allow more spectators at outdoor sporting events. ⁦@nbcwashington⁩  https://t.co/HLNYAPMBm5"
1387864843357671428;"I had a mint in my mouth. Supervisor came in. I put on my mask. 

Na so I no fit breath o. The mint Dey pepper me. I come Dey shed tears 😭"
1387864843152240649;@Jessewelle The risks from the vaccine are lower than the risks from getting Covid in the first place.... get your vaccine
1387864842955071489;Get Out The Vaccine week is part of a Congressional Black Caucus initiative to raise awareness and boost access to COVID-19 vaccines. https://t.co/TOXrgEvHsM
1387864842925707265;starting tmr in nc u don’t have to wear a mask outside unless in crowds and stuff and then if thst goes well all restrictions will be lifted kinda scared for all being lifted but like 40% of all adults r vaccinated so it’s looking good so far
1387864842292404225;@MeghUpdates Correction : China says it has detected the covid strain of chinese virus found in India in many Chinese cities
1387864840891424778;Covid-19 vaccines from Pfizer and Moderna effectively prevented coronavirus infections, not just illness, government researchers say https://t.co/qaidqKPEha vía @business
1387864836793671684;Why are you wearing a mask if you are vaccinated @XavierBecerra ??? Either they work or they don’t. Which is https://t.co/jkcULewhgY
1387864835317145602;@southstands303 it's so weird to me that people think wearing a mask is such an awful thing... i forget mine is on half the time and wear it around my house
1387864833459167247;@KayNatali Coffee grounds, coconut oil, honey, lemon juice scrub , then mask with aloe Vera and egg white
1387864829818392577;"The Gilroy Garlic Festival will be making its return this summer, after being forced to cancel in 2020 due to the COVID-19 pandemic, with two weekends of events.
https://t.co/3dOJMkXFsb"
1387864827452919814;drank a redbull while getting my covid vaccine, do u think i'm gonna become the hulk
1387864823661096967;Oh. @sputnikvaccine care to explain, or simply deny there's an issue and try to cast doubt on other vaccines like you've been doing? I'm kidding, we all know the answer. https://t.co/98SRVZ68Vm
1387864822000328712;WARNING ⚠️ *MUST WATCH | COVID VACCINE!!! I ALMOST.... 😟 4/29 #Covid #Va... https://t.co/0mQLMQ9BAH via @YouTube #youtuber
1387864807639068673;Gov. Ralph Northam on Thursday updated the state's rules on mask wearing in order to match new federal guidelines which say fully vaccinated people need not wear masks outdoors if alone or in small groups. https://t.co/aWt0ky76BQ
1387864807089524736;ski mask weather is over go get a hair cut
1387864806573543424;Coronavirus (COVID-19): Find Latest worldwide Updates, Outbreak, confirmed cases, deaths of Coronavirus – NDTV https://t.co/OXc7U3abLr via @ndtv
1387864805902532612;"The Ontario government has announced its COVID-19 vaccination efforts will be ramped up in May, due to an increase in vaccine shipments expected in the coming days.
https://t.co/SfYfL33G4l"
1387864799816601602;"The Department of Watershed Management is encouraging everyone to help reduce the risk of catching and spreading COVID-19 by receiving one of the authorized vaccines. Please “Mask Up. Sleeves Up.” for your family, friends, and community. #SleeveUpDWM
https://t.co/Wem05afHZl https://t.co/78yO1sG6L1"
1387864799460175874;"India’s wake up call to the world
What the country’s second Covid-19 wave says about the end of the pandemic
https://t.co/eLWzGubMDi"
1387864799275593730;@AhrielNari I’m good for a good 3-5 minutes before I’m pulling the mask down a few seconds
1387864797212024834;Are coronavirus restrictions easing up where you live? https://t.co/Em46jFhyan
1387864797060939776;gonna try on the face mask my friend gifted me
1387864796318601217;"The Evidence Suggests Both The Government &amp; Vaccine Companies Knew The Dangers Of COVID Vaccines https://t.co/WyMnkNMK4f via @BitChute 
Hypothetically we fought at least 1 war for 
freedom so what the heck are we doing when
a nation we won our freedom from is showing
more courage"
1387864795798413314;@CindyKnotts It's either safe enough for him to be in a room with a mask off, or it's not. If it's so unsafe for vaccinated people to be in a room, distanced, and maskless, then Biden's speech should have been broadcast virtually.
1387864795605438465;@SteeleDaddy @TheConservatar7 Crazy that this girl could have died trying to break a PR in the 800. With. A. Mask. ON! https://t.co/02spmUfTw9
1387863749147594752;"@LouisTheCellist The average age of death to covid-19 is 85. The statistics reported by CDC are skewed with deaths of hospice patients and motorcycle accidents.
Yes, you can call it vaccine hesitancy if you like. It's untested, not approved by the FDA and unnecessary for people like me."
1387864793395064834;In the world of Corona,  be my Mask :)
1387864791147024385;she wasn’t a pandemic baby nobody was wearing masks i was still in the clubs maskless and curfewless  but she was born during the pandemic 😂 https://t.co/3tPn7p6sze https://t.co/wxhfrgHTUF
1387864789423034373;Fighting Stigma: Covid-19: No deaths linked to coronavirus reported in NI: The total number of vaccines administered in Northern Ireland is 1,312,891. Last updated 29 April at 15:00 BST. Source: Department of Health Northern ... https://t.co/92pb4TzvZi
1387864788299096072;"@808constituent @DrEricDing @bettyp711 @drharshvardhan Numbers don’t lie. 

https://t.co/c1hSyqHE42

Ever ask Murphy, Cuomo to resign ? Indian voters will decide what they want to do with their leaders. How about we take care of our mess ?"
1387864786096910338;It’s VERY weird not having to wear a mask 100% of the time (still brought ours for when we encounter crowds as per CDC guidelines), but like a good weird.
1387864780766171138;shoutout to the lady behind me in line for ET who says she can’t get the covid vaccine bc she has asthma😌
1387864779046465539;TSA requires face masks to be worn at all times. For more info on TSA's guidelines regarding face masks see the follow link: https://t.co/BTaiFoI6h1 https://t.co/jbhILFEnMx
1387864778929057799;Had to have blood work at local lab. Made an appt. Showed up. Signed in after getting chewed out about proper mask wearing. Called in and sat down only to have the tech chew on me about they prefer I made appt. in future. I told her I had made appt. for 2:30. Rude little shits.😬
1387864773748985859;"@HerbertSchuber2 @GerHerbert1 No it isnt over, will never b over with regard 2 presence of Covid. It is here to stay for rest of our lives. Annual vaccines &amp; still expect outbreaks, but hopefully the virus itself will become less harmful which many do so they can survive &amp; spread &amp; not just kill off the host"
1387864771127562241;@AlexPutterman This reminds me of last year at this time. Downward trends in all categories. Looks like the mask are working again.
1387864767054876674;@JacksonCountyHD @MinorityHealth drop the mask mandate
1387864766287433728;"ATTENTION - All New Yorkers can now get #NYCVaccineForAll without an appointment at select sites across the city! 

To find a walk-up vaccination site near you, visit https://t.co/q39u8SQtSb #vaccinated
 #igottheshot #igottheshotnyc https://t.co/4qMr883nPi"
1387864763431104515;Over 24 hours since taking the covid vaccine. I’m so out of it. Body is weak, arm is sore asf
1387864762172645376;@sylvia_aragon get him the mask!
1387863444930535424;"@granny_of_many @charzseeya @JoeBiden I've been in the medical field for 24 yrs.Some in a lab.I did the research.I got vaccinated, My many friends &amp; I feel liberated.We know we won't die from COVID. Getting the virus &amp; possibly going on a ventilator or being a COVID long hauler, we now don't have to think about. ✌"
1387864760637558786;"@granny_of_many @charzseeya @JoeBiden Granny's are more susceptible to dying from COVID then any age group. You might want to rethink it. It's a liberating feeling, after you've had the vaccine. I meet up with friends who have been vaccinated, we play &amp; laugh so hard we pee! The hugs and kisses R priceless."
1387864753981345801;GHOSTBUR YOUR MASK IS SLIPPING BABE X
1387864748688125952;@innitincs STOPPP HE'S :D UNDER THE MASK I CAN'T
1387864748226760706;Anti-science president contributing to vaccine hesitancy ONE DAY after he made a speech about taking the mask off. https://t.co/BD5irqjScJ
1387864748214001666;"@RusEmbIndia Apart from the faceshield and mask project, sent to Nicolay, stop selling mass-murder weapons to India in particular. They've enough problems and it deeply disgraces Russia 

Peter Spencer Ravenscroft, scientist for 50 yrs Oz. p.s.ravenscroft@gmail.com 617 3289 4470"
1387863664556793856;"@NKudashev G'day, Nicolay, 
Best everyone wear a faceshield over the essential P95 mask. Mask solo leaves sweaty skin and moist eyes exposed. All can make their own for zero cost. Click photos for details. Info always free to all. p.s.ravenscroft@gmail.com 617 3289 4470 Oz. https://t.co/G7LiNTw4rs"
1387864747169693698;We really been wearing mask for a year lol
1387864744799838208;@bretthuff22 Atta baby! You get a sweet mask to go with a story that shows everyone how badass you are! I know you got this
1387864742643916801;@ProjectLincoln @scheel_lala Too bad that mask is not a paper bag.
1387864742300106752;@LWCnewswire A person wearing a mask can't breathe................ https://t.co/wpjtxjVcZs
1387864740995678209;@MamaMooMoo87 omg i love your mask 🍊🧡☺️
1387864734670757890;@FantasyGuruDrew Take a knee. Wear a mask. Hide. 🤡
1387864731390816260;@JustaMinx Just threw away my mask might get roro 🦧🐒🥸
1387864729662615555;Wish me luck getting my covid vaccine after work tomorrow 🧟‍♂️
1387864728853172235;"The Ontario government has announced its COVID-19 vaccination efforts will be ramped up in May, due to an increase in vaccine shipments expected in the coming days.
https://t.co/UmPAzeIVYx https://t.co/UtAQYhwVhq"
1387863538681647104;@WayneBHay Wow. Stay safe. Btw, good mask - looks like it protects well.
1387864723769765899;@WayneBHay Do people double mask?
1387864719910862849;fully vaccinated still wearing my mask in fear I will be mistaken as a republican
1387864716488364034;"This may very well offend some, but I make no apologies.

But wearing a mask while you are outside walking by yourself makes zero sense. Zero.
No sense whatsoever. 
There is not an ounce of reason or rational thinking in this.

I just can’t.....😳"
1387864712566743045;"The Ontario government has announced its COVID-19 vaccination efforts will be ramped up in May, due to an increase in vaccine shipments expected in the coming days.
https://t.co/yzwHZV1nCR https://t.co/9SvcDZQCRg"
1387864710159032320;why are you people even following Sop's? nothing happens without Allah's consent ,if he wants you to die , you'll die wearing a mask and if he wants you to live , you'll live without a mask.
1387864703838392324;CEO @Jon_Mayhew on Ontrak's ability to tackle some of the toughest problems exacerbated by the COVID-19 pandemic. $OTRK https://t.co/bZqpPW1ctt
1387864699400716288;"Smartphone sales surged in Q1 2021 | IT PRO (IT PRO)

The worldwide smartphone market, which has been reeling from the COVID-19 pandemic, saw a hu...

Add your highlights:
https://t.co/Ds55z7DJN2
 #tech #techbiz"
1387864697337270275;Does It Matter If I Skip My Second Dose of Covid Vaccine? https://t.co/yRHvCOD95F
1387864694807928832;Andhra Pradesh sees over 14K fresh Covid cases, 57 fatalities #Coronavirus #CoronavirusinAndhraPradesh #Coviddeaths #Covidcases https://t.co/zktLYwZjGL
1387864154955034625;"Central Neighbourhoods Community Cleanup
We are looking for Volunteers Cleaners, Sharp Cleaners and Drivers &amp; truck .
All COVID19 preventive protocols will be applied. It is mandatory the use of a mask and having social distancing. Register : https://t.co/qTiE2eRodS https://t.co/Ldnd3yQTVB"
1387864690924171271;"Central Neighbourhoods Community Cleanup
We are looking for Volunteers Cleaners, Sharp Cleaners and Drivers &amp; truck .
All COVID19 preventive protocols will be applied. It is mandatory the use of a mask and having social distancing. Register : https://t.co/pj3OhVSMj4 https://t.co/D57K7aZxp3"
1387864687375695874;Town of North Andover COVID-19 Update, April 29, 2021: Mask Requirement Change and Phase 4 Update https://t.co/L2Ankz3gMu
1387864685479923712;COVID 19 Vaccine Warning te: Blood Sugar https://t.co/vy6iJJX0yr via @YouTube
1387864684573995014;@annawebbdogs @DogsofTooting @MetroUK Absolutely devastating for the owner, let alone the dog suffering and dying. The lazy scumbag who dropped the mask, i hope they are satisfied theyve managed to kill someones pet and its not just domestic animals but wildlife.  Pick your rubbish up!
1387864683173007365;@RepSwalwell @Livermore_Lab You know when you rip one and it travels up your clothes ? The smells you must get in that mask are out of this world.
1387864681952555008;@Jim_Jordan i agree with that but why did republicans sit in there with masks on.  another republican opportunity wasted.  disappointed!  if trump was pro mask nancy would have sat behind him tearing a useless mask
1387864677175099392;"“We are using every last drop of vaccine &amp; will continue to do whatever we need to to break the chains of transmission, but we need your help. We are in a tug of war with #COVID19... We need to dig in our heels and use our collective effort &amp; momentum… hold the line.” -Henry"
1387864674864025600;@Actor_Siddharth Precautions is better than cure (from last 1 year government is saying wear mask but hardly ppl wore) .... ab bhugtoh
1387864673412960256;@AmyJacobson @chicagosmayor Unless the members of the band had a mouthpiece to their lips mask must have been required.
1387863784077905923;@MorningAnswer Not only is he wearing a mask, he is wearing 2 of them.
1387864669935788035;"Macron's response to this crisis has been totally ineffective. The lockdown was a wasted punishment in France, the government never succeeded its releases

'WHO warns Europe of Covid spikes if curbs eased prematurely as France aims to relax curfew in May' https://t.co/LsX3vbRAMT"
1387864668681736194;"NEWS UPDATE with @KeriFerg
Ontario accelerates its #vaccine rollout; college-led Severn Court #COVID-10 outbreak investigation ramps up; sign wars in #Peterborough; 7 day regional weather outlook.
Watch: https://t.co/QrbnZ9HztQ"
1387864665783369731;@AnthonyinOc @GregHileski @lenahanmom4 @tedcruz Imagine equating being encouraged to wear a mask to life not being normal.
1387864664944611339;@Leannarenee That mask is amazing.
1387864664869150721;My May 27th appointment to get my first COVID19 vaccination shot has been cancelled because the pharmacy doesn't have any more of the vaccine. #backonthewaitlist #COVID19 #gettheshotifyoucan #doyourparttosavelives
1387864663698853889;@patriotnurse57 @laurenboebert some people just want to be safe bc the vaccine is not 100% effective. Secondly, you still need a mask if the crowd is large enough or you are indoors
1387864663405121538;@Theresaroets911 I wear a mask and I’m vaccinated. We are doing the right thing.
1387864659932352512;"@MaleficentOuat1 @_Shape_From78 *Joshua Bates stares at her then at Michael, he was wearing Michael's outfit as well but with a white mask.*

""...Michael Myers..."""
1387864657847898120;@dameliospassion I cant see her smile with a mask
1387864655683534849;Ted’s mask says “come and take it” and a picture of his black vibrator?  Is it that He can’t quit it and needs an intervention? @tedcruz @ProjectLincoln https://t.co/Ps7nRDA8Cd
1387864652856664064;@DemocracyReign1 @TomiLahren Hey sparky...science does not support it..but you keep believing....!  Burn the mask!!!! and we already do go to businesses that don’t require it...but thanks for the advice.
1387864649417117697;"@saumya_INC Idea is good but will not work for sure, people don't wear not because that they don't have. 
Fine is for carelessness not for lack of mask."
1387864647689281542;@TiktaalexRoseae literally i put a mask with a sparkle on my mii and thought i was an artist
1387864643146747915;@macryth @zexityvfx effect on mask 1st kill? + sick
1387864640877744129;I’d love to see the video of Jill blowing the dandelion ‘weed’ and making a wish..... through the mask 😬 https://t.co/CzexS3MGTD
1387864637668921345;"@NikkiHaley Also remember ""Mask for the first 100 days?"" I won't hold my breath waiting for Biden to call for an end to masking. Because it was never going to be just 100 days and we all knew it."
1387864636041617416;"Would there be more or less anti-maskers if they dropped a bunch of TV ads that just say ""your face is dirtier than an asshole now, wear a mask."" Since yall the ones bragging about not even tryna shower anymore?"
1387863258808430594;"Walking up to people and pulling down your mask to talk directly in their face is like yanking down your draws &amp; farting directly on a stranger, but potentially fatal. Why do yall still struggle with it"
1387864627967668225;Three deaths and more than 850 new COVID-19 cases being reported in Mississauga, #Brampton and Caledon in the past 24 hours https://t.co/YMlJEUHJ8Z
1387864626746978309;@Ruffy457 @GirlGolfs Likewise, I think we’re going to be fighting Covid for many more years, but I personally believe the vaccine is our least risky means of getting to herd.
1387864624645742594;China Docks You Social Credit Points For Not Wearing A Mask / Hugo Talks... https://t.co/hEkLyPxnGZ via @YouTube
1387864620459823104;@USlawreview @THEQueenHillard She’s the type that wears a mask in her car! Guaranteed!!!
1387864617460936711;@johnpavlovitz bitch face. the mask covers it now. 😊
1387864615745376261;"@IUFaninTX @AdamBlickstein ""Keeping on mask is a left wish so everyone still needs government....beginning of strong socialism and end of capitalism..""  

You realize these are abnormal beliefs, right? But there is hope!"
1387864613375471616;"@BeastModePaul1 @KiwiBurdie I can't just be ""to each their own"" on this because people who exercise their right to not wear a mask can still get sick and give it to someone who could die. You wanting to go outside shouldn't outweigh a life. People still need to work and masks aren't 100%."
1387864613329555456;@Reuters Did anyone tell them that if they breathe without a mask they will inhale more oxygen?
1387864608031920128;The same people who think they are a renegade because they eat meat, are the same people that think they are a rebel for not wearing a mask. You're both wrong.
1387864607105163274;"Laneige Lip Sleeping Mask 3G

Price- 3,000

Please send a DM to order 

@_DammyB_ https://t.co/b7dIOCR8TR"
1387864606748577792;@StephenMallory Yo but does anyone know where to find that mask?
1387864606144614405;@FreckledLiberty The vaccine prevents hospitalization and death, and reduces your likelihood of becoming infected by 90+%. But you can still carry the disease to other people, who may be vulnerable. Children can’t yet get the vaccine, but they can get and transmit COVID.
1387864599458979845;"The most recent attack on America  has been the mask mandates, the closing of small businesses while big businesses were able to stay open, the murder of elderly people by 5 democrat governors, the social distancing of loved ones in nursing homes &amp; those dying in hospitals. https://t.co/HTO2xTLtbd"
1387864597957419008;Ontarians 18  eligible for 1st vaccine shot by end of May as Pfizer doses ramp up to half a million😷😷 https://t.co/ABD4tb0mXO
1387864597051363337;I am so grateful my husband was able to get his second COVID vaccine today. Thanks to #risd and @3jstone. Thank you RISD for looking after teachers and our families! 🧡🌈🧡
1387864593221881856;"@FirewifeyOG1 ABSOLUTELY. 
My neurologist is so funny...he told me... ""if you don't wear a mask, they'll think you are a Republican"".
I almost wet myself. 
I love my neurologist. He's a SCREAM."
1387864583675817985;Best part about day off is the face mask 🔑
1387864583033942016;@WhoopsieDaisy20 @NotPresent6 @GeoRebekah @AP You sound like the kind of person who wears a mask when they're alone in their car with the windows up.
1387864582484549639;"@Shestovian Interesting. But most people do not wear a mask just to ""fit in"". One couldn't come into most of places (like supermarkets, pharmacies or grocerie stores) because the use of a mask in those spaces is absolutely MANDATORY, as they follow orders from the government."
1387864581704400901;"Louisiana confirms 2 cases of Brazil COVID variant; neither patient recently traveled https://t.co/F25VW1j8yW via @nolanews"
1387864580832043010;Hey Twitter! I've just donated to the DEC Coronavirus Appeal to help the world's most vulnerable face Covid-19. Millions of lives are at stake - can you help? https://t.co/IXe56rxLHQ
1387864578294435844;"@ManeeshJuneja I had tinnitus before Covid/#LongCovid, so can’t tell if it’s got worse or not.
Since 1st OAZ vaccine, symptoms have improved a little, but I still get bad days if I do too much.
Yesterday &amp; todays bad days, was price paid for seeing friends at weekend.
Thought I got away with it"
1387864574486011907;@Alexia22085406 I am making shopper totes with matching mask and wallet sis
1387864573777219591;@ApiTw1tter @ONENORDVOLD @Jennife90220619 @TomSchuIz There is no study or report to read on this issue. Hence there are zero reports that claim a  COVID vaccine leads to hart attacks. Some guy laying on a hospital bed is not evidence that it's true.
1387864568601341954;@CovidSchool @mb_covid At least 1 of those is 100% a troll. Quick scan of timeline is anti mask, conspiracy garbage. Do not bother.
1387864567145922564;@huniganjohnjohn @MarshaBlackburn Cdc says you can go without a mask inside if you are with others who have been vaccinated like yourself, yet everyone wore one last nite.   Do you need any more examples of hypocracy?
1387864565560451073;"CNN Poll: About a quarter of adults say they won't try to get a Covid-19 vaccine
https://t.co/R1p6qikxf1"
1387864564893687814;Jisoo definitely won't see heaven, not posting her face without mask on Instagram for more than 10 days.. is a crime 🚶🏼‍♂️
1387864561978679307;Indie cinemas and other entertainment venues financially wrecked by COVID-19 were finally able to apply for federal relief grants this week -- now the waiting game begins for checks to come in https://t.co/c1qFS0byVo
1387864559390765057;I have been a good citizen and followed all the rules since the pandemic began. I am fully vaccinated. I wash my hands. I will NOT wear a mask past May. No way. It's too fucking hot. Time for people who haven't rolled up a sleeve to feel my hot breath.
1387864558560292866;and people walking around with no mask on. https://t.co/ym8fBNg9FK
1387864554500202502;I see less and less mask wearing I’m NYC by the day
1387864546254016514;"Yes to focused restrictions/resources, No to draconian #lockdowns 

Yes to #Vaccines, No to vaccine passports &amp; coercion 

Yes to indoor #mask recommendations, No to masks for outdoors or for little children 

Yes to taking #COVID19 seriously, No to exaggeration/hysteria"
1387864543645237249;@theJagmeetSingh @MsKateWhite @YukonNDP Do you? @jjhorgan sure doesn't. We have covid tearing through schools and work places. No paid sick days. International flights landing infected. An election during a pandemic. Vaccines going to country clubs in Vancouver. Should your mailing list be next, Mr.Singh? https://t.co/QGV8cKflFh
1387864542676504576;"💉VACCINE DATA UPDATE (April 29)💉

📊2.72M doses today; 7-day avg=2.63M/day
🇺🇸US: 237M doses total

🌍Globally, about 20M doses per day are being administered. 

Full data: https://t.co/0eOgSRgh2J https://t.co/R2o5u8HM9A"
1387864536460447753;@itskeyon Now we gotta fight maskne ( mask acne ) and the Rona https://t.co/xuPoGipBMY
1387864534640168969;"April 8, 2021 
37 doctors of Delhi's Sir Ganga Ram Hospital test positive for Covid-19
As Delhi faces a steep surge in Covid-19 cases, 37 doctors at the Sir Ganga Ram Hospital in the city have tested positive for coronavirus. 
https://t.co/m1NmBSBVM2"
1387864531700002820;When the 2020-21 prep boys basketball season began back in November and Hustisford coach Jake Falkenthal chose to take the year off for precautionary reasons in light of the COVID-19 pandemic, assistant coach Otto Hopfinger was tasked with taking th… https://t.co/IExak5PIFu
1387864528449323016;my ears be folding under the pressure of my durag, mask, and glasses
1387864528420065284;Assistant U.S. Secretary of Health, Dr. Rachel Levine, on Thursday touted Philadelphia’s Black Doctors COVID-19 Consortium as an example of a model that can be used to reduce health care inequality throughout the country. https://t.co/YabkBQ5e7H
1387864525546954756;"More than a year into the pandemic, what resiliency lessons can we learn from companies that were quick to reinvent themselves? 

Your answers, here:
https://t.co/Ba1vrkpE2Z"
1387864516021653515;Can someone make a t-shirt that says “not a Republican just fully vaccinated” please ? Feels so awkward walking around without a mask having people thinking I don’t care about their health or mine .
1387864514868224003;"LSU Health Shreveport virologist, Dr. Jeremy Kamil, spoke with BBC News India on vaccine efficacy and the impact of COVID variants.
https://t.co/TB2U99Hz8J"
1387864514713071616;Garnier's Banana Hair Mask is now 50% off and beauty fans are obsessed https://t.co/DjFRVKLqRy #affiliate https://t.co/YSUdXVwkoH
1387864513513394180;"@jinxwinks See he’s trying to flip the script lol I’ve been telling people since the start to berate them for NOT wearing a mask, embarrass them, call them out. Publicly shame them. 

Tucker is a multi millionaire that gives no fucks for anyone but himself. He’s vaccinated ffs lol"
1387864512502636549;I never thought I’d say it but I’ve never been so pumped for a shot.  I’m super excited to get the COVID vaccine tomorrow!
1387864511965769732;"@TheSecretSarah @Bita33088889 have you folk seen this at all? 👇👇 oral Covid vaccine. it seems they failed their Ph1 trial, because they could not show neutralizing antibodies - but their argument is that we should really be measuring T-Cell response? 

https://t.co/pGwKWTPCQC"
1387864508018876427;"We are excited to have Taylor Crush of @TakedaPharma join the Panel at the #VIRTUALPCT Summit on May 10th-11th!

#ClinicalTrials #ClinicalResearch #COVID19 #Vaccine #LifeSciences #Virtualsummit #PanelDiscussion #FDA #AI #Tech #WHO #Moderna #ThirdWave #Healthcare #Takeda https://t.co/pctfLRowk2"
1387864507544973312;@4ever9erfan420 That mask is dope
1387864506223767558;@CoveredMyWagon And we just removed our state mask mandate this morning....but parishes can still have them if they want
1387864502167908356;“Aid agencies and the #UN have warned that a “rapid and accelerating” wave of #coronavirus and shortages of equipment such as tests and oxygen is putting millions of people across conflict-ravaged #Syria at risk from the virus” https://t.co/rP8KXq1xEk
1387864501886803971;Torn between the obvs. Daft Punk OR my longtime Floss obsession... Wish I still had my cute Kandi mask I made well over a decade ago to go see Floss with but ah well...Hopefully it went to someone who isn't great at making masks 🖤 https://t.co/b4wc30gcRS
1387864501844914178;"CNN Poll: About a quarter of adults say they won't try to get a Covid-19 vaccine - CNNPolitics. NO READON BEYOND STUPIDITY NOT TO GET VACCINATED. NEXT WAVES &amp; VARIANTS WILL GRAB IGNORANT ANTIVAXXERS.  https://t.co/endcmD1zY1"
1387864501031165952;@CATBOYMARVlN where is your mask
1387864500242685957;"Getting ready to get my first #covid #vaccination today! Let's beat this stupid ass pandemic, everyone! 

Sick of seeing our loved ones die before their time &lt;3"
1387864500192358403;"Dear fellow Indians, let's continue to be diligent, mask up, get vaccinated &amp; follow all COVID protocols. Together we can &amp; together we shall defeat this pandemic!
#IndiaFightsCorona"
1387864495452794887;"@MinnesotaExpat @Thumper18560818 @MarkBatin @scary_brock @TomDoubting @_Shalom__ @Shopdogg2 @ripgustriandos @Renegade424 @LadyOfTheOcean1 @ksummers7 @JDW714 @cpalace68 @ToberLana @jimaw63 @martuk56 @hrt6017 @fuzzytoad @GuinnBonnie @DeanneLyons_ @PennyLynn3 @Flattielover @Karen_Kong_ @lostandlovinit @CramerSez @ThereseOSulliv2 @DoctorSavage8 @markblei @OldStudentnow @chriscr66024638 @Klee34036780 @GailMaga @Lou_SuzyKolb @laylow88861429 @Anti_Liberal3 @WarriorClayton1 @JimmyDeen40 @TheReelTruth_ @Allie4Christ @chrisg409ubc @IAMISjp @ClaraBell_Cow @r0xie_f0x @dermotjm9er @SlimJimJohn1 @JoeSameh @queenicarius @Maria_Not_Annie @Rm1EvoThe3rd @PamelaEdwards USA nationwide. 
But let's look at what India is using... the same vaccine that can't get approval in the USA. But they're all well tested right? And how effective? Maybe that's the problem?
https://t.co/ZzDCIKJuwb"
1387864493930205186;"@yournewbilities @ColumbusRay @MontCoExec @MontgomeryCoMD @GovLarryHogan @riccimike Please explain Texas, Mississippi, Florida and every other state that has removed mask mandates and allowed businesses to open fully and how their numbers are SIGNIFICANTLY better across the state than Montgomery County alone.

Try to keep up, k?"
1387864488557355008;"Whilst the country lost 150,000+ citizens, families mourn. . @BorisJohnson &amp; the Tories used the pandemic to enrichen themselves &amp; cronies, whilst they were busy with that, they let 'Covid Rip.' Johnson was too busy to see the families, rejecting the inquiry, fearing it. 🏴‍☠️"
1387864487781404674;"This week, the @Capitals recognized frontline workers for their service during the pandemic. Pharmacist David Carroll of MedStar Montgomery Medical Center was among those who were recognized. He was instrumental in our Community COVID-19 Vaccination Clinic.

Video: @wusa9 https://t.co/zeQ4PyNgor"
1387864480869142534;"@DaltronArt @MCU_Direct If they are going with that suit he definitely won't have a mask. That's the dumb ""im in sunglasses"" suit :("
1387864475965956096;"It is amazing that we have a sub section of our population that are uneducated, uninformed, conspiracy prone and anti science, that are jeopardizing our whole society. Scary!
CNN Poll: About a quarter of adults say they won't try to get a Covid-19 vaccine

https://t.co/jbjkLLAugm"
1387864475760529411;It was all hands on deck today as the first vaccination hub in Henrico County's west end help inoculate roughly 250 people with a #COVID_19 vaccine! #HenricoNews https://t.co/Q35raB831j
1387864467011039235;There are literally people on social media being paid to speak about covid. Because they speak out against the pandemic, people support them and pay them...
1387864463009894414;Raise your hand If you're still social distancing, washing your hands, limiting contact with people, and wearing a mask. It’s caring about your health and saving lives. 🙋🏽‍♀️
1387864461487316997;Nike mask https://t.co/9XtfTQ0bFX
1387864461294325763;Some good news if you're sick of wearing a mask outside in VA or D.C. @GovernorVA and @MayorBowser are lifting the outdoor mask requirement for people who are fully vaccinated, except if they are in a large crowd. @GovLarryHogan did the same in MD yesterday. https://t.co/myhCJchT6u
1387863704256094225;Some good news if you're sick of wearing a mask outside in VA or D.C. @GovernorVA and @MayorBowser are lifting the outdoor mask requirement for people who are fully vaccinated, except if they are in a large crowd. @GovLarryHogan did the same in MD yesterday. https://t.co/myhCJchT6u
1387864457716580356;By getting the #COVID19 vaccine, we can protect ourselves, our families, and our communities. Dr. Vincent Nelson, #Centene Senior VP of Medical Affairs, explains how the vaccine safely and effectively fights COVID-19 symptoms. https://t.co/8pGvGX2OVs #WorldImmunizationWeek
1387864456751816707;Body washed up near Vanuatu      British flagged Virus ship off Qld coast produces three more cases https://t.co/qOWN2KwLKM via @InQldMedia
1387864454650597380;i warn people to take the dangers posed by these anti mask extremists seriously, covid may one day disappear but their extremism, their need to harm others will remain. https://t.co/mGairQB13G
